,code,name,latitude,longitude,start,close,type,variable,value,category,year,category_full
13892,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,ele_2014,7009679.1,ele,2014,Gastos: Electricidad
13893,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,ele_2014,1712396.98,ele,2014,Gastos: Electricidad
13894,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,ele_2014,60875455.28,ele,2014,Gastos: Electricidad
13895,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13896,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,ele_2014,168579823.7,ele,2014,Gastos: Electricidad
13897,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13898,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,ele_2014,9095511.43,ele,2014,Gastos: Electricidad
13899,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,ele_2014,6161874.67,ele,2014,Gastos: Electricidad
13900,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13901,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,ele_2014,3300000.0,ele,2014,Gastos: Electricidad
13902,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,ele_2014,58426062.04,ele,2014,Gastos: Electricidad
13903,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13904,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,ele_2014,2447215.71,ele,2014,Gastos: Electricidad
13905,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,ele_2014,90106211.87,ele,2014,Gastos: Electricidad
13906,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,ele_2014,293475351.9,ele,2014,Gastos: Electricidad
13907,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,ele_2014,2404431.0,ele,2014,Gastos: Electricidad
13908,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,ele_2014,0.0,ele,2014,Gastos: Electricidad
13909,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,ele_2014,855805.0,ele,2014,Gastos: Electricidad
13910,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,ele_2014,6436875.41,ele,2014,Gastos: Electricidad
13911,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13912,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13913,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13914,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,ele_2014,75931434.73,ele,2014,Gastos: Electricidad
13915,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,ele_2014,129657135.5,ele,2014,Gastos: Electricidad
13916,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13917,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,ele_2014,374700000.0,ele,2014,Gastos: Electricidad
13918,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,ele_2014,17042645.24,ele,2014,Gastos: Electricidad
13919,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,ele_2014,0.0,ele,2014,Gastos: Electricidad
13920,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13921,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,ele_2015,12778331.28,ele,2015,Gastos: Electricidad
13922,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,ele_2015,2953903.92,ele,2015,Gastos: Electricidad
13923,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,ele_2015,2710157.43,ele,2015,Gastos: Electricidad
13924,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,ele_2015,20596983.45,ele,2015,Gastos: Electricidad
13925,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13926,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,ele_2015,4967735.6,ele,2015,Gastos: Electricidad
13927,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,ele_2015,40383864.63,ele,2015,Gastos: Electricidad
13928,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13929,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,ele_2015,4423760.38,ele,2015,Gastos: Electricidad
13930,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13931,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13932,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,ele_2015,1577590.58,ele,2015,Gastos: Electricidad
13933,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,ele_2015,19753863.39,ele,2015,Gastos: Electricidad
13934,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,ele_2015,41757937.42,ele,2015,Gastos: Electricidad
13935,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,ele_2015,146043047.4,ele,2015,Gastos: Electricidad
13936,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,ele_2015,7560914.81,ele,2015,Gastos: Electricidad
13937,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13938,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,ele_2015,625331734.0,ele,2015,Gastos: Electricidad
13939,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,ele_2015,1175619.75,ele,2015,Gastos: Electricidad
13940,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,ele_2015,327002713.0,ele,2015,Gastos: Electricidad
13941,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13942,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13943,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,ele_2015,12249484.23,ele,2015,Gastos: Electricidad
13944,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,ele_2015,28329627.02,ele,2015,Gastos: Electricidad
13945,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,ele_2015,7929219.5,ele,2015,Gastos: Electricidad
13946,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13947,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,ele_2015,1204258.97,ele,2015,Gastos: Electricidad
13948,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,ele_2015,263440.0,ele,2015,Gastos: Electricidad
13949,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,ele_2015,30215613.44,ele,2015,Gastos: Electricidad
13950,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,ele_2015,3790425.74,ele,2015,Gastos: Electricidad
13951,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,ele_2015,5428204.55,ele,2015,Gastos: Electricidad
13952,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,ele_2015,2316299.2,ele,2015,Gastos: Electricidad
13953,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13954,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13955,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,ele_2015,2400000.0,ele,2015,Gastos: Electricidad
13956,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,ele_2015,22182095.37,ele,2015,Gastos: Electricidad
13957,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13958,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13959,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13960,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,ele_2015,231140.68,ele,2015,Gastos: Electricidad
13961,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,ele_2015,9318612.86,ele,2015,Gastos: Electricidad
13962,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,ele_2015,304271060.5,ele,2015,Gastos: Electricidad
13963,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13964,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,ele_2015,23618678.0,ele,2015,Gastos: Electricidad
13965,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,ele_2015,85000.0,ele,2015,Gastos: Electricidad
13966,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13967,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,ele_2015,182851.78,ele,2015,Gastos: Electricidad
13968,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13969,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,ele_2015,280476699.9,ele,2015,Gastos: Electricidad
13970,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13971,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,ele_2015,5150982.66,ele,2015,Gastos: Electricidad
13972,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13973,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,ele_2015,212345332.3,ele,2015,Gastos: Electricidad
13974,DOM-MAD,0,0.0,0.0,0.0,0.0,0,ele_2015,0.0,ele,2015,Gastos: Electricidad
13975,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,ele_2015,51000.0,ele,2015,Gastos: Electricidad
13976,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,ele_2015,14030595.4,ele,2015,Gastos: Electricidad
13977,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13978,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,ele_2015,14446956.15,ele,2015,Gastos: Electricidad
13979,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
13980,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,ele_2015,296750.33,ele,2015,Gastos: Electricidad
13981,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,ele_2015,40311999.49,ele,2015,Gastos: Electricidad
13982,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,ele_2015,9602851.91,ele,2015,Gastos: Electricidad
13983,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,ele_2015,65850037.58,ele,2015,Gastos: Electricidad
13984,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13985,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13986,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13987,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,ele_2015,3694818.92,ele,2015,Gastos: Electricidad
13988,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,ele_2015,8137380.4,ele,2015,Gastos: Electricidad
13989,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,ele_2015,1641805.95,ele,2015,Gastos: Electricidad
13990,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,ele_2015,49742887.3,ele,2015,Gastos: Electricidad
13991,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13992,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,ele_2015,117681077.5,ele,2015,Gastos: Electricidad
13993,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13994,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,ele_2015,13816381.09,ele,2015,Gastos: Electricidad
13995,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,ele_2015,6965468.02,ele,2015,Gastos: Electricidad
13996,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
13997,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,ele_2015,3006028.0,ele,2015,Gastos: Electricidad
13998,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,ele_2015,60462198.91,ele,2015,Gastos: Electricidad
13999,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
14000,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,ele_2015,2242076.98,ele,2015,Gastos: Electricidad
14001,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,ele_2015,89889901.15,ele,2015,Gastos: Electricidad
14002,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,ele_2015,291582455.3,ele,2015,Gastos: Electricidad
14003,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,ele_2015,2062396.65,ele,2015,Gastos: Electricidad
14004,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,ele_2015,0.0,ele,2015,Gastos: Electricidad
14005,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,ele_2015,909547.0,ele,2015,Gastos: Electricidad
14006,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,ele_2015,6000754.68,ele,2015,Gastos: Electricidad
14007,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
14008,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,ele_2015,76200.0,ele,2015,Gastos: Electricidad
14009,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
14010,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,ele_2015,80861818.16,ele,2015,Gastos: Electricidad
14011,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,ele_2015,61770972.74,ele,2015,Gastos: Electricidad
14012,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
14013,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,ele_2015,315649590.4,ele,2015,Gastos: Electricidad
14014,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,ele_2015,31201560.66,ele,2015,Gastos: Electricidad
14015,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,ele_2015,0.0,ele,2015,Gastos: Electricidad
14016,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,ele_2016,6280.98,ele,2016,Gastos: Electricidad
14017,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,ele_2016,11783.2,ele,2016,Gastos: Electricidad
14018,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,ele_2016,5659.76,ele,2016,Gastos: Electricidad
14019,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,ele_2016,1982.32,ele,2016,Gastos: Electricidad
14020,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,ele_2016,5046.3,ele,2016,Gastos: Electricidad
14021,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14022,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,ele_2016,4758.06,ele,2016,Gastos: Electricidad
14023,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,ele_2016,40948.45,ele,2016,Gastos: Electricidad
14024,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14025,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,ele_2016,4327.98,ele,2016,Gastos: Electricidad
14026,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14027,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14028,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,ele_2016,1529.18,ele,2016,Gastos: Electricidad
14029,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,ele_2016,16396.4,ele,2016,Gastos: Electricidad
14030,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,ele_2016,30250.05,ele,2016,Gastos: Electricidad
14031,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,ele_2016,127272.03,ele,2016,Gastos: Electricidad
14032,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,ele_2016,7425.37,ele,2016,Gastos: Electricidad
14033,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14034,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,ele_2016,651718.62,ele,2016,Gastos: Electricidad
14035,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,ele_2016,1388.02,ele,2016,Gastos: Electricidad
14036,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,ele_2016,202952.73,ele,2016,Gastos: Electricidad
14037,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14038,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14039,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,ele_2016,8744.58,ele,2016,Gastos: Electricidad
14040,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,ele_2016,28788.4,ele,2016,Gastos: Electricidad
14041,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,ele_2016,7751.0,ele,2016,Gastos: Electricidad
14042,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14043,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,ele_2016,1305.68,ele,2016,Gastos: Electricidad
14044,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,ele_2016,285.88,ele,2016,Gastos: Electricidad
14045,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,ele_2016,28780.76,ele,2016,Gastos: Electricidad
14046,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,ele_2016,2256.12,ele,2016,Gastos: Electricidad
14047,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,ele_2016,4381.42,ele,2016,Gastos: Electricidad
14048,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,ele_2016,1820.91,ele,2016,Gastos: Electricidad
14049,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,ele_2016,15759.18,ele,2016,Gastos: Electricidad
14050,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14051,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,ele_2016,2600.0,ele,2016,Gastos: Electricidad
14052,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,ele_2016,5209.76,ele,2016,Gastos: Electricidad
14053,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14054,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14055,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,ele_2016,10010.0,ele,2016,Gastos: Electricidad
14056,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,ele_2016,393.93,ele,2016,Gastos: Electricidad
14057,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,ele_2016,10632.05,ele,2016,Gastos: Electricidad
14058,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,ele_2016,275492.7,ele,2016,Gastos: Electricidad
14059,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14060,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,ele_2016,24590.47,ele,2016,Gastos: Electricidad
14061,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,ele_2016,1360.0,ele,2016,Gastos: Electricidad
14062,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14063,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,ele_2016,183.44,ele,2016,Gastos: Electricidad
14064,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14065,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,ele_2016,247328.3,ele,2016,Gastos: Electricidad
14066,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14067,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,ele_2016,8197.46,ele,2016,Gastos: Electricidad
14068,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,ele_2016,0.0,ele,2016,Gastos: Electricidad
14069,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,ele_2016,208110.17,ele,2016,Gastos: Electricidad
14070,DOM-MAD,0,0.0,0.0,0.0,0.0,0,ele_2016,0.0,ele,2016,Gastos: Electricidad
14071,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,ele_2016,2559.95,ele,2016,Gastos: Electricidad
14072,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,ele_2016,11396.63,ele,2016,Gastos: Electricidad
14073,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14074,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,ele_2016,30417.06,ele,2016,Gastos: Electricidad
14075,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,ele_2016,0.0,ele,2016,Gastos: Electricidad
14076,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,ele_2016,278.47,ele,2016,Gastos: Electricidad
14077,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,ele_2016,32955.06,ele,2016,Gastos: Electricidad
14078,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,ele_2016,11226.56,ele,2016,Gastos: Electricidad
14079,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,ele_2016,40526.58,ele,2016,Gastos: Electricidad
